"Virtual : Product Flag (yes/no)","Virtuel : Flag produit (oui/non)"
"Rule conditions","Règles d'application"
"The flag will be displayed as a boolean Yes for products matching these criterias.", "L'attribut vaudra Oui pour les produits correspondant aux conditions suivantes."
"Conditions application","Conditions d'application"
